;PD;;PLAN DE DESARROLLO
121394;PD.110312.004;OTR;META:Elaborar el plan de Prospectiva 2030 del Municipio de Floridablanca.
121395;PD.110312.004;REC;META:Elaborar el plan de Prospectiva 2030 del Municipio de Floridablanca.
121396;PD.110312.004;ROR;META:Elaborar el plan de Prospectiva 2030 del Municipio de Floridablanca.
121397;PD.110312.004;SGP;META:Elaborar el plan de Prospectiva 2030 del Municipio de Floridablanca.
121398;PD.110312.005;COFI;META:Realizar y/o apoyar las iniciativas de realización de estudios y/o ìdiseños que contribuyan al desarrollo municipal.
121399;PD.110312.005;OTR;META:Realizar y/o apoyar las iniciativas de realización de estudios y/o ìdiseños que contribuyan al desarrollo municipal.
121400;PD.110312.005;REC;META:Realizar y/o apoyar las iniciativas de realización de estudios y/o ìdiseños que contribuyan al desarrollo municipal.
121401;PD.110312.005;ROR;META:Realizar y/o apoyar las iniciativas de realización de estudios y/o ìdiseños que contribuyan al desarrollo municipal.
121402;PD.110312.005;SGP;META:Realizar y/o apoyar las iniciativas de realización de estudios y/o ìdiseños que contribuyan al desarrollo municipal.
;PD.1104;;PROGRAMA:INFRAESTRUCTURA VIAL
;PD.110413;;SUBPROGRAMA:MANTENIMIENTO REHABILITACION Y RECUPERACION DE LA MALLA VIAL ìVEHICULAR URBANA Y RURAL.
121403;PD.110413.001;COFI;META:Mantenimiento, rehabilitación y recuperación del 15 KM de la malla vialì vehicular urbana.
121404;PD.110413.001;OTR;META:Mantenimiento, rehabilitación y recuperación del 15 KM de la malla vialì vehicular urbana.
121405;PD.110413.001;REC;META:Mantenimiento, rehabilitación y recuperación del 15 KM de la malla vialì vehicular urbana.
121406;PD.110413.001;ROR;META:Mantenimiento, rehabilitación y recuperación del 15 KM de la malla vialì vehicular urbana.
121407;PD.110413.001;SGP;META:Mantenimiento, rehabilitación y recuperación del 15 KM de la malla vialì vehicular urbana.
121408;PD.110413.002;COFI;META:Mantenimiento, rehabilitación y recuperación de 5 KM de la malla vial ìpeatonal urbana.
121409;PD.110413.002;OTR;META:Mantenimiento, rehabilitación y recuperación de 5 KM de la malla vial ìpeatonal urbana.
121410;PD.110413.002;REC;META:Mantenimiento, rehabilitación y recuperación de 5 KM de la malla vial ìpeatonal urbana.
121411;PD.110413.002;ROR;META:Mantenimiento, rehabilitación y recuperación de 5 KM de la malla vial ìpeatonal urbana.
121412;PD.110413.002;SGP;META:Mantenimiento, rehabilitación y recuperación de 5 KM de la malla vial ìpeatonal urbana.
;PD.110414;;SUBPROGRAMA:CONSTRUCCION, ADECUACION Y MANTENIMIENTO DE OBRAS DE ARTE Y ìESTABILIZACION DE LA MALLA VIAL RURAL Y URBANA.
121413;PD.110414.001;COFI;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial urbana.
121414;PD.110414.001;OTR;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial urbana.
121415;PD.110414.001;REC;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial urbana.
121416;PD.110414.001;ROR;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial urbana.
121417;PD.110414.001;SGP;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial urbana.
121418;PD.110414.002;COFI;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial rural.
121419;PD.110414.002;OTR;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial rural.
121420;PD.110414.002;REC;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial rural.
121421;PD.110414.002;ROR;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial rural.
121422;PD.110414.002;SGP;META:Construcción, adecuación y mantenimiento de 10 de obras de arte y ìestabilización de la malla vial rural.
;PD.110415;;SUBPROGRAMA:CONSTRUCCION, MANTENIMIENTO, REHABILITACION Y RECUPERACION DE ìPUENTES VEHICULARES Y PERSONALES URBANOS Y RURALES
121423;PD.110415.001;COFI;META:Construcción de 2 puentes vehiculares urbanos.
121424;PD.110415.001;OTR;META:Construcción de 2 puentes vehiculares urbanos.
121425;PD.110415.001;REC;META:Construcción de 2 puentes vehiculares urbanos.
121426;PD.110415.001;ROR;META:Construcción de 2 puentes vehiculares urbanos.
121427;PD.110415.001;SGP;META:Construcción de 2 puentes vehiculares urbanos.
121428;PD.110415.002;COFI;META:Mantenimiento, rehabilitación, recuperación de 3 de los puentes ìvehiculares urbanos.
121429;PD.110415.002;OTR;META:Mantenimiento, rehabilitación, recuperación de 3 de los puentes ìvehiculares urbanos.
121430;PD.110415.002;REC;META:Mantenimiento, rehabilitación, recuperación de 3 de los puentes ìvehiculares urbanos.
121431;PD.110415.002;ROR;META:Mantenimiento, rehabilitación, recuperación de 3 de los puentes ìvehiculares urbanos.
121432;PD.110415.002;SGP;META:Mantenimiento, rehabilitación, recuperación de 3 de los puentes ìvehiculares urbanos.
121433;PD.110415.003;COFI;META:Construcción de 1 puente peatonal.
121434;PD.110415.003;OTR;META:Construcción de 1 puente peatonal.
121435;PD.110415.003;REC;META:Construcción de 1 puente peatonal.
121436;PD.110415.003;ROR;META:Construcción de 1 puente peatonal.
121437;PD.110415.003;SGP;META:Construcción de 1 puente peatonal.
121438;PD.110415.004;COFI;META:Mantenimiento, rehabilitación y recuperación de 6 puentes peatonales ìrurales y urbanos.
121439;PD.110415.004;OTR;META:Mantenimiento, rehabilitación y recuperación de 6 puentes peatonales ìrurales y urbanos.
121440;PD.110415.004;REC;META:Mantenimiento, rehabilitación y recuperación de 6 puentes peatonales ìrurales y urbanos.
121441;PD.110415.004;ROR;META:Mantenimiento, rehabilitación y recuperación de 6 puentes peatonales ìrurales y urbanos.
121442;PD.110415.004;SGP;META:Mantenimiento, rehabilitación y recuperación de 6 puentes peatonales ìrurales y urbanos.
;PD.110416;;SUBPROGRAMA:GENERACION DE ESPACIOS DE RECREACION Y LUGALES DE ENCUENTRO.
121443;PD.110416.001;COFI;META:Mantener 100% del parque lineal.
121444;PD.110416.001;OTR;META:Mantener 100% del parque lineal.
121445;PD.110416.001;REC;META:Mantener 100% del parque lineal.
121446;PD.110416.001;ROR;META:Mantener 100% del parque lineal.
121447;PD.110416.001;SGP;META:Mantener 100% del parque lineal.
121448;PD.110416.002;COFI;META:Construir un 30% del parque lineal.
121449;PD.110416.002;OTR;META:Construir un 30% del parque lineal.
121450;PD.110416.002;REC;META:Construir un 30% del parque lineal.
121451;PD.110416.002;ROR;META:Construir un 30% del parque lineal.
121452;PD.110416.002;SGP;META:Construir un 30% del parque lineal.
121453;PD.110416.003;COFI;META:Construir, adecuar y mantener 2 Km de ciclo rutas, senderos y vías ìpeatonales.
121454;PD.110416.003;OTR;META:Construir, adecuar y mantener 2 Km de ciclo rutas, senderos y vías ìpeatonales.
121455;PD.110416.003;REC;META:Construir, adecuar y mantener 2 Km de ciclo rutas, senderos y vías ìpeatonales.
121456;PD.110416.003;ROR;META:Construir, adecuar y mantener 2 Km de ciclo rutas, senderos y vías ìpeatonales.
121457;PD.110416.003;SGP;META:Construir, adecuar y mantener 2 Km de ciclo rutas, senderos y vías ìpeatonales.
;PD.110417;;SUBPROGRAMA:SISTEMA INTEGRADO DE TRANSPORTE MASIVO.
121458;PD.110417.001;COFI;META:Financiación del sistema integrado de transporte masivo.
121459;PD.110417.001;OTR;META:Financiación del sistema integrado de transporte masivo.
121460;PD.110417.001;REC;META:Financiación del sistema integrado de transporte masivo.
121461;PD.110417.001;ROR;META:Financiación del sistema integrado de transporte masivo.
121462;PD.110417.001;SGP;META:Financiación del sistema integrado de transporte masivo.
;PD.1105;;PROGRAMA:GARANTIA DE SERVICIOS DE TRANSITO, TRANSPORT Y MOVILIDAD.
;PD.110518;;SUBPROGRAMA:TRANSITO, TRANSPORTE Y MOVILIDAD
121463;PD.110518.001;COFI;META:Implementar herramientas tecnológicas en proporción al N° de agentes deì Tránsito.
121464;PD.110518.001;OTR;META:Implementar herramientas tecnológicas en proporción al N° de agentes deì Tránsito.
121465;PD.110518.001;REC;META:Implementar herramientas tecnológicas en proporción al N° de agentes deì Tránsito.
121466;PD.110518.001;ROR;META:Implementar herramientas tecnológicas en proporción al N° de agentes deì Tránsito.
121467;PD.110518.001;SGP;META:Implementar herramientas tecnológicas en proporción al N° de agentes deì Tránsito.
121468;PD.110518.002;COFI;META:Aumentar en 300 el N° de señales verticales existentes en el ìMunicipio.
121469;PD.110518.002;OTR;META:Aumentar en 300 el N° de señales verticales existentes en el ìMunicipio.
121470;PD.110518.002;REC;META:Aumentar en 300 el N° de señales verticales existentes en el ìMunicipio.
121471;PD.110518.002;ROR;META:Aumentar en 300 el N° de señales verticales existentes en el Municipio.
121472;PD.110518.002;SGP;META:Aumentar en 300 el N° de señales verticales existentes en el ìMunicipio.
121473;PD.110518.003;COFI;META:Mantenimiento de la demarcación vial sobre las vías públicas del ìMunicipio.
121474;PD.110518.003;OTR;META:Mantenimiento de la demarcación vial sobre las vías públicas del ìMunicipio.
121475;PD.110518.003;REC;META:Mantenimiento de la demarcación vial sobre las vías públicas del ìMunicipio.
121476;PD.110518.003;ROR;META:Mantenimiento de la demarcación vial sobre las vías públicas del ìMunicipio.
121477;PD.110518.003;SGP;META:Mantenimiento de la demarcación vial sobre las vías públicas del ìMunicipio.
121478;PD.110518.004;COFI;META:Aumentar en un 4 el N° de cruces semaforizados en el Municipio.
121479;PD.110518.004;OTR;META:Aumentar en un 4 el N° de cruces semaforizados en el Municipio.
121480;PD.110518.004;REC;META:Aumentar en un 4 el N° de cruces semaforizados en el Municipio.
121481;PD.110518.004;ROR;META:Aumentar en un 4 el N° de cruces semaforizados en el Municipio.
121482;PD.110518.004;SGP;META:Aumentar en un 4 el N° de cruces semaforizados en el Municipio.
121483;PD.110518.005;COFI;META:Realizar  un estudio de demanda insatisfecha del servicio público de ìtransporte colectivo.
121484;PD.110518.005;OTR;META:Realizar  un estudio de demanda insatisfecha del servicio público de ìtransporte colectivo.
121485;PD.110518.005;REC;META:Realizar  un estudio de demanda insatisfecha del servicio público de ìtransporte colectivo.
121486;PD.110518.005;ROR;META:Realizar  un estudio de demanda insatisfecha del servicio público de ìtransporte colectivo.
121487;PD.110518.005;SGP;META:Realizar  un estudio de demanda insatisfecha del servicio público de ìtransporte colectivo.
121488;PD.110518.006;COFI;META:Realizar un estudio de demanda insatisfecha del servicio público de ìtransporte mixto.
121489;PD.110518.006;OTR;META:Realizar un estudio de demanda insatisfecha del servicio público de ìtransporte mixto.
121490;PD.110518.006;REC;META:Realizar un estudio de demanda insatisfecha del servicio público de ìtransporte mixto.
121491;PD.110518.006;ROR;META:Realizar un estudio de demanda insatisfecha del servicio público de ìtransporte mixto.
121492;PD.110518.006;SGP;META:Realizar un estudio de demanda insatisfecha del servicio público de ìtransporte mixto.
121493;PD.110518.007;COFI;META:Adoptar las recomendaciones de demanda insatisfecha identificada según ìlos estudios realizados.
121494;PD.110518.007;OTR;META:Adoptar las recomendaciones de demanda insatisfecha identificada según ìlos estudios realizados.
121495;PD.110518.007;REC;META:Adoptar las recomendaciones de demanda insatisfecha identificada según ìlos estudios realizados.
121496;PD.110518.007;ROR;META:Adoptar las recomendaciones de demanda insatisfecha identificada según ìlos estudios realizados.
121497;PD.110518.007;SGP;META:Adoptar las recomendaciones de demanda insatisfecha identificada según ìlos estudios realizados.
121498;PD.110518.008;COFI;META:Formular un programa de educación en tránsito y seguridad vial con ìestablecimientos educativos del Municipio.
121499;PD.110518.008;OTR;META:Formular un programa de educación en tránsito y seguridad vial con ìestablecimientos educativos del Municipio.
121500;PD.110518.008;REC;META:Formular un programa de educación en tránsito y seguridad vial con ìestablecimientos educativos del Municipio.
121501;PD.110518.008;ROR;META:Formular un programa de educación en tránsito y seguridad vial con ìestablecimientos educativos del Municipio.
121502;PD.110518.008;SGP;META:Formular un programa de educación en tránsito y seguridad vial con ìestablecimientos educativos del Municipio.
121503;PD.110518.009;COFI;META:Implementar el consejo estratégico de acompañamiento al Plan De ìMovilidad.
121504;PD.110518.009;OTR;META:Implementar el consejo estratégico de acompañamiento al Plan De ìMovilidad.
121505;PD.110518.009;REC;META:Implementar el consejo estratégico de acompañamiento al Plan De ìMovilidad.
121506;PD.110518.009;ROR;META:Implementar el consejo estratégico de acompañamiento al Plan De ìMovilidad.
121507;PD.110518.009;SGP;META:Implementar el consejo estratégico de acompañamiento al Plan De ìMovilidad.
121508;PD.110518.010;COFI;META:Realizar un programa y/o proyecto del Plan Maestro de Movilidad ì2011-2030 para el Municipio de Floridablanca.
121509;PD.110518.010;OTR;META:Realizar un programa y/o proyecto del Plan Maestro de Movilidad ì2011-2030 para el Municipio de Floridablanca.
121510;PD.110518.010;REC;META:Realizar un programa y/o proyecto del Plan Maestro de Movilidad ì2011-2030 para el Municipio de Floridablanca.
121511;PD.110518.010;ROR;META:Realizar un programa y/o proyecto del Plan Maestro de Movilidad ì2011-2030 para el Municipio de Floridablanca.
121512;PD.110518.010;SGP;META:Realizar un programa y/o proyecto del Plan Maestro de Movilidad ì2011-2030 para el Municipio de Floridablanca.
;PD.1106;;PROGRAMA:INFRAESTRUCTURA DE SERVICIOS PUBLICOS
;PD.110619;;SUBPROGRAMA:PRESTACION DE SERVICIOS PUBLICOS
121513;PD.110619.001;COFI;META:Incrementar en 800 luminarias nuevas la cobertura del sistema de ìalumbrado público.
121514;PD.110619.001;OTR;META:Incrementar en 800 luminarias nuevas la cobertura del sistema de ìalumbrado público.
121515;PD.110619.001;REC;META:Incrementar en 800 luminarias nuevas la cobertura del sistema de ìalumbrado público.
121516;PD.110619.001;ROR;META:Incrementar en 800 luminarias nuevas la cobertura del sistema de ìalumbrado público.
121517;PD.110619.001;SGP;META:Incrementar en 800 luminarias nuevas la cobertura del sistema de ìalumbrado público.
121518;PD.110619.002;COFI;META:Incrementar en 10 usuarios la cobertura de red de electrificación para ìel sector rural.
121519;PD.110619.002;OTR;META:Incrementar en 10 usuarios la cobertura de red de electrificación para ìel sector rural.
121520;PD.110619.002;REC;META:Incrementar en 10 usuarios la cobertura de red de electrificación para ìel sector rural.
121521;PD.110619.002;ROR;META:Incrementar en 10 usuarios la cobertura de red de electrificación para ìel sector rural.
121522;PD.110619.002;SGP;META:Incrementar en 10 usuarios la cobertura de red de electrificación para ìel sector rural.
121523;PD.110619.003;COFI;META:Incrementar en 300 usuarios nuevos la cobertura de red gas para la ìpoblación del sector rural.
121524;PD.110619.003;OTR;META:Incrementar en 300 usuarios nuevos la cobertura de red gas para la ìpoblación del sector rural.
121525;PD.110619.003;REC;META:Incrementar en 300 usuarios nuevos la cobertura de red gas para la ìpoblación del sector rural.
121526;PD.110619.003;ROR;META:Incrementar en 300 usuarios nuevos la cobertura de red gas para la ìpoblación del sector rural.
121527;PD.110619.003;SGP;META:Incrementar en 300 usuarios nuevos la cobertura de red gas para la ìpoblación del sector rural.
121528;PD.110619.004;COFI;META:Incrementar en 1500 subsidios de servicios públicos para estratos 1 y ì2.
121529;PD.110619.004;OTR;META:Incrementar en 1500 subsidios de servicios públicos para estratos 1 y ì2.
121530;PD.110619.004;REC;META:Incrementar en 1500 subsidios de servicios públicos para estratos 1 y ì2.
121531;PD.110619.004;ROR;META:Incrementar en 1500 subsidios de servicios públicos para estratos 1 y ì2.
121532;PD.110619.004;SGP;META:Incrementar en 1500 subsidios de servicios públicos para estratos 1 y ì2.
121533;PD.110619.005;COFI;META:Gestionar la recuperación, administración y comercialización de los ìservicios públicos y recursos naturales no renovables.
121534;PD.110619.005;OTR;META:Gestionar la recuperación, administración y comercialización de los ìservicios públicos y recursos naturales no renovables.
121535;PD.110619.005;REC;META:Gestionar la recuperación, administración y comercialización de los ìservicios públicos y recursos naturales no renovables.
121536;PD.110619.005;ROR;META:Gestionar la recuperación, administración y comercialización de los ìservicios públicos y recursos naturales no renovables.
121537;PD.110619.005;SGP;META:Gestionar la recuperación, administración y comercialización de los ìservicios públicos y recursos naturales no renovables.
;PD.110620;;SUBPROGRAMA:AGUA POTABLE Y SANEAMIENTO BASICO
121538;PD.110620.001;COFI;META:Ampliar en un 10% la cobertura de la prestación de servicios de ìrecolección y barrido del área urbana.
121539;PD.110620.001;OTR;META:Ampliar en un 10% la cobertura de la prestación de servicios de ìrecolección y barrido del área urbana.
121540;PD.110620.001;REC;META:Ampliar en un 10% la cobertura de la prestación de servicios de ìrecolección y barrido del área urbana.
121541;PD.110620.001;ROR;META:Ampliar en un 10% la cobertura de la prestación de servicios de ìrecolección y barrido del área urbana.
121542;PD.110620.001;SGP;META:Ampliar en un 10% la cobertura de la prestación de servicios de ìrecolección y barrido del área urbana.
121543;PD.110620.002;COFI;META:Implementar 3 nuevas rutas para la prestación del servicio de ìrecolección de basuras, con el fin de ampliar la cobertura y la mejora del ìservicio.
121544;PD.110620.002;OTR;META:Implementar 3 nuevas rutas para la prestación del servicio de ìrecolección de basuras, con el fin de ampliar la cobertura y la mejora del ìservicio.
121545;PD.110620.002;REC;META:Implementar 3 nuevas rutas para la prestación del servicio de ìrecolección de basuras, con el fin de ampliar la cobertura y la mejora del ìservicio.
121546;PD.110620.002;ROR;META:Implementar 3 nuevas rutas para la prestación del servicio de ìrecolección de basuras, con el fin de ampliar la cobertura y la mejora del ìservicio.
121547;PD.110620.002;SGP;META:Implementar 3 nuevas rutas para la prestación del servicio de ìrecolección de basuras, con el fin de ampliar la cobertura y la mejora del ìservicio.
121548;PD.110620.003;COFI;META:Mejorar, adecuar, Modernizar y/o construir 5 acueductos veredales y ìpotabilización de los mismos.
121549;PD.110620.003;OTR;META:Mejorar, adecuar, Modernizar y/o construir 5 acueductos veredales y ìpotabilización de los mismos.
121550;PD.110620.003;REC;META:Mejorar, adecuar, Modernizar y/o construir 5 acueductos veredales y ìpotabilización de los mismos.
121551;PD.110620.003;ROR;META:Mejorar, adecuar, Modernizar y/o construir 5 acueductos veredales y ìpotabilización de los mismos.
121552;PD.110620.003;SGP;META:Mejorar, adecuar, Modernizar y/o construir 5 acueductos veredales y ìpotabilización de los mismos.
121553;PD.110620.004;COFI;META:Recuperar y mejorar sistemas de alcantarillado de la población en la ìzona rural (sistemas septicos).
121554;PD.110620.004;OTR;META:Recuperar y mejorar sistemas de alcantarillado de la población en la ìzona rural (sistemas septicos).
121555;PD.110620.004;REC;META:Recuperar y mejorar sistemas de alcantarillado de la población en la ìzona rural (sistemas septicos).
121556;PD.110620.004;ROR;META:Recuperar y mejorar sistemas de alcantarillado de la población en la ìzona rural (sistemas septicos).
121557;PD.110620.004;SGP;META:Recuperar y mejorar sistemas de alcantarillado de la población en la ìzona rural (sistemas septicos).
121558;PD.110620.005;COFI;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado sanitario ìdel sector urbano.
121559;PD.110620.005;OTR;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado sanitario ìdel sector urbano.
121560;PD.110620.005;REC;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado sanitario ìdel sector urbano.
121561;PD.110620.005;ROR;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado sanitario ìdel sector urbano.
121562;PD.110620.005;SGP;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado sanitario ìdel sector urbano.
121563;PD.110620.006;COFI;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado pluvial ìpara el sector urbano.
121564;PD.110620.006;OTR;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado pluvial ìpara el sector urbano.
121565;PD.110620.006;REC;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado pluvial ìpara el sector urbano.
121566;PD.110620.006;ROR;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado pluvial ìpara el sector urbano.
121567;PD.110620.006;SGP;META:Modernizar y/o reposición de 10 KM de red  de alcantarillado pluvial ìpara el sector urbano.
121568;PD.110620.007;COFI;META:Modernizar y/o reposición de 10 KM de red de acueducto del sector ìurbano.
121569;PD.110620.007;OTR;META:Modernizar y/o reposición de 10 KM de red de acueducto del sector ìurbano.
121570;PD.110620.007;REC;META:Modernizar y/o reposición de 10 KM de red de acueducto del sector ìurbano.
121571;PD.110620.007;ROR;META:Modernizar y/o reposición de 10 KM de red de acueducto del sector ìurbano.
121572;PD.110620.007;SGP;META:Modernizar y/o reposición de 10 KM de red de acueducto del sector ìurbano.
121573;PD.110620.008;COFI;META:Incrementar en 150 usuarios la cobertura de redes de acueducto en el ìsector urbano.
121574;PD.110620.008;OTR;META:Incrementar en 150 usuarios la cobertura de redes de acueducto en el ìsector urbano.
121575;PD.110620.008;REC;META:Incrementar en 150 usuarios la cobertura de redes de acueducto en el ìsector urbano.
121576;PD.110620.008;ROR;META:Incrementar en 150 usuarios la cobertura de redes de acueducto en el ìsector urbano.
121577;PD.110620.008;SGP;META:Incrementar en 150 usuarios la cobertura de redes de acueducto en el ìsector urbano.
121578;PD.110620.009;COFI;META:Incrementar en 125 usuarios la cobertura de redes de acueducto en el ìsector rural.
121579;PD.110620.009;OTR;META:Incrementar en 125 usuarios la cobertura de redes de acueducto en el ìsector rural.
121580;PD.110620.009;REC;META:Incrementar en 125 usuarios la cobertura de redes de acueducto en el ìsector rural.
121581;PD.110620.009;ROR;META:Incrementar en 125 usuarios la cobertura de redes de acueducto en el ìsector rural.
121582;PD.110620.009;SGP;META:Incrementar en 125 usuarios la cobertura de redes de acueducto en el ìsector rural.
121583;PD.110620.010;COFI;META:Incrementar en 150 usuarios la cobertura de redes de alcantarillado ìsanitario del sector urbano.
121584;PD.110620.010;OTR;META:Incrementar en 150 usuarios la cobertura de redes de alcantarillado ìsanitario del sector urbano.
121585;PD.110620.010;REC;META:Incrementar en 150 usuarios la cobertura de redes de alcantarillado ìsanitario del sector urbano.
121586;PD.110620.010;ROR;META:Incrementar en 150 usuarios la cobertura de redes de alcantarillado ìsanitario del sector urbano.
121587;PD.110620.010;SGP;META:Incrementar en 150 usuarios la cobertura de redes de alcantarillado ìsanitario del sector urbano.
121588;PD.110620.011;COFI;META:Incrementar en 30 usuarios la cobertura de redes de alcantarillado ìsanitario del sector rural.
121589;PD.110620.011;OTR;META:Incrementar en 30 usuarios la cobertura de redes de alcantarillado ìsanitario del sector rural.
121590;PD.110620.011;REC;META:Incrementar en 30 usuarios la cobertura de redes de alcantarillado ìsanitario del sector rural.
121591;PD.110620.011;ROR;META:Incrementar en 30 usuarios la cobertura de redes de alcantarillado ìsanitario del sector rural.
121592;PD.110620.011;SGP;META:Incrementar en 30 usuarios la cobertura de redes de alcantarillado ìsanitario del sector rural.
121593;PD.110620.012;COFI;META:Incrementar en 150 usuarios la cobertura de red de alcantarillado ìpluvial para el sector urbano.
121594;PD.110620.012;OTR;META:Incrementar en 150 usuarios la cobertura de red de alcantarillado ìpluvial para el sector urbano.
121595;PD.110620.012;REC;META:Incrementar en 150 usuarios la cobertura de red de alcantarillado ìpluvial para el sector urbano.
121596;PD.110620.012;ROR;META:Incrementar en 150 usuarios la cobertura de red de alcantarillado ìpluvial para el sector urbano.
121597;PD.110620.012;SGP;META:Incrementar en 150 usuarios la cobertura de red de alcantarillado ìpluvial para el sector urbano.
;PD.1107;;PROGRAMA:INFRAESTRUCTURA PUBLICA PARA EL DESARROLLO ECONOMICO Y ìEQUIPAMIENTOS SOCIALES E INSTITUCIONALES
;PD.110721;;SUBPROGRAMA:EQUIPAMIENTOS SOCIALES E INSTITUCIONALES
121598;PD.110721.001;COFI;META:Mantener, adecuar y/o construir 5 restaurantes escolares.
121599;PD.110721.001;OTR;META:Mantener, adecuar y/o construir 5 restaurantes escolares.
121600;PD.110721.001;REC;META:Mantener, adecuar y/o construir 5 restaurantes escolares.
121601;PD.110721.001;ROR;META:Mantener, adecuar y/o construir 5 restaurantes escolares.
121602;PD.110721.001;SGP;META:Mantener, adecuar y/o construir 5 restaurantes escolares.
121603;PD.110721.002;COFI;META:Mantener, adecuar y/o construir 3 salones comunales.
121604;PD.110721.002;OTR;META:Mantener, adecuar y/o construir 3 salones comunales.
121605;PD.110721.002;REC;META:Mantener, adecuar y/o construir 3 salones comunales.
121606;PD.110721.002;ROR;META:Mantener, adecuar y/o construir 3 salones comunales.
121607;PD.110721.002;SGP;META:Mantener, adecuar y/o construir 3 salones comunales.
121608;PD.110721.003;COFI;META:Mantener, adecuar y/o construir 8 plazas, plazoletas y parques.
121609;PD.110721.003;OTR;META:Mantener, adecuar y/o construir 8 plazas, plazoletas y parques.
121610;PD.110721.003;REC;META:Mantener, adecuar y/o construir 8 plazas, plazoletas y parques.
121611;PD.110721.003;ROR;META:Mantener, adecuar y/o construir 8 plazas, plazoletas y parques.
121612;PD.110721.003;SGP;META:Mantener, adecuar y/o construir 8 plazas, plazoletas y parques.
121613;PD.110721.004;COFI;META:Implementar un proyecto ecologico, cultural y social para la ìrecuperación ornamental de 10 parques y zonas verdes.
121614;PD.110721.004;OTR;META:Implementar un proyecto ecologico, cultural y social para la ìrecuperación ornamental de 10 parques y zonas verdes.
121615;PD.110721.004;REC;META:Implementar un proyecto ecologico, cultural y social para la ìrecuperación ornamental de 10 parques y zonas verdes.
121616;PD.110721.004;ROR;META:Implementar un proyecto ecologico, cultural y social para la ìrecuperación ornamental de 10 parques y zonas verdes.
121617;PD.110721.004;SGP;META:Implementar un proyecto ecologico, cultural y social para la ìrecuperación ornamental de 10 parques y zonas verdes.
121618;PD.110721.005;COFI;META:Mantener, adecuar y/o construir 2 plazas de mercado y/o centros de ìcomercialización.
121619;PD.110721.005;OTR;META:Mantener, adecuar y/o construir 2 plazas de mercado y/o centros de ìcomercialización.
121620;PD.110721.005;REC;META:Mantener, adecuar y/o construir 2 plazas de mercado y/o centros de ìcomercialización.
121621;PD.110721.005;ROR;META:Mantener, adecuar y/o construir 2 plazas de mercado y/o centros de ìcomercialización.
121622;PD.110721.005;SGP;META:Mantener, adecuar y/o construir 2 plazas de mercado y/o centros de ìcomercialización.
121623;PD.110721.006;COFI;META:Mantener, adecuar y/o construir 8 edificios institucionales.
121624;PD.110721.006;OTR;META:Mantener, adecuar y/o construir 8 edificios institucionales.
121625;PD.110721.006;REC;META:Mantener, adecuar y/o construir 8 edificios institucionales.
121626;PD.110721.006;ROR;META:Mantener, adecuar y/o construir 8 edificios institucionales.
121627;PD.110721.006;SGP;META:Mantener, adecuar y/o construir 8 edificios institucionales.
121628;PD.110721.007;COFI;META:Mantener, adecuar y/o construir 17 escenarios deportivos (incluyendo ìcompra de terrenos).
121629;PD.110721.007;OTR;META:Mantener, adecuar y/o construir 17 escenarios deportivos (incluyendo ìcompra de terrenos).
121630;PD.110721.007;REC;META:Mantener, adecuar y/o construir 17 escenarios deportivos (incluyendo ìcompra de terrenos).
121631;PD.110721.007;ROR;META:Mantener, adecuar y/o construir 17 escenarios deportivos (incluyendo ìcompra de terrenos).
121632;PD.110721.007;SGP;META:Mantener, adecuar y/o construir 17 escenarios deportivos (incluyendo ìcompra de terrenos).
121633;PD.110721.008;COFI;META:Mantener, adecuar y/o construir 12 sedes educativas.
121634;PD.110721.008;OTR;META:Mantener, adecuar y/o construir 12 sedes educativas.
121635;PD.110721.008;REC;META:Mantener, adecuar y/o construir 12 sedes educativas.
121636;PD.110721.008;ROR;META:Mantener, adecuar y/o construir 12 sedes educativas.
121637;PD.110721.008;SGP;META:Mantener, adecuar y/o construir 12 sedes educativas.
;PD.110722;;SUBPROGRAMA:PROYECTOS DE ALTO IMPACTO PARA EL DESARROLLO ECONOMICO.
121638;PD.110722.001;COFI;META:Cofinanciar 3 mega proyectos identificados en el plan maestro de ìmovilidad (intercambiadores, vía longitudinal en el valle del rio frio ìtransversal oriental, entre otros).
